id,pessoa_id,tipo_admissao_id,tipo_contrato,n1_id,n2_id,n3_id,responsavel_rh_id,cargo_id,beneficios_ids,status_dados_pessoais,etapa_atual_id,created_at,updated_at,observacao,gestor_id,primeiro_emprego_clt
5a27c240-8a86-48b8-a535-078576c93832,486d1e63-ed70-4d65-8d2a-a253ea3ad788,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,,false
5dbda48d-9dd8-4d61-ba3d-bdeb5af009e7,528116fd-1176-4def-9052-98f3b76c3efb,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,,false
663ffe59-1f2e-4866-babd-f3dc577be75b,859aa9b3-b511-475e-a6f1-5165a74cf7dc,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,,false
78937bb7-173f-406f-9fb2-74bffd372940,17504bb7-3c6f-4f39-bb18-e6e2917b6b2c,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,e2c609cc-e42a-49f2-945e-121db208d7df,false
692f1001-861d-4955-8a9e-9aa6445111ea,e5b93de6-de3d-41d0-8d8d-bb6df2424c3b,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,9734853f-4956-467b-9217-536015ee1a3d,false
a890bf4e-4519-4c2a-a8d5-1810936d1b7c,,,Temporário,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,0d6ba27f-9747-4aec-8b37-0ad3c5eda611,false
6e235740-a6a9-4613-bdd0-8bf4de1f46e4,896f1786-3719-4e0e-9bbc-fb9276fd78cd,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,,false
4cb92d96-ca10-422b-82d7-e3948d72190c,5a4195a9-90fa-4b9f-b685-15c94d952adc,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,,false
88d53c47-759c-4272-a696-13d9fffa5ed9,56aa3e56-3d8c-45b0-990b-a970ceb56f80,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,,false
7644e256-c894-4b4f-ab10-1863f3d54fe5,24f52952-d5ae-4a79-97ba-759cc3aa574c,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,,false
cd259901-287e-494e-a77e-51e71e170333,0a12b33a-8d6e-4640-8870-aec828c20175,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,9f492dc9-9a2e-49d0-b6ce-befa30592587,false
48bf792d-ac5f-4c8f-af4d-7be90c93ff0f,,,Temporário,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,0d6ba27f-9747-4aec-8b37-0ad3c5eda611,false
2ec42749-808e-43a1-8a99-fcba504316e3,,,Temporário,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,0d6ba27f-9747-4aec-8b37-0ad3c5eda611,false
b8481b7e-becd-41b7-8a53-f6adb2734e19,,,Temporário,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,0d6ba27f-9747-4aec-8b37-0ad3c5eda611,false
fcafd43d-fc58-49ec-b1ea-81372db5ea04,,,Temporário,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,0d6ba27f-9747-4aec-8b37-0ad3c5eda611,false
ca9f58d0-c72d-40a6-b7d5-c04e204ac0ef,8fb466a6-aef0-4ee9-bdc0-40bd2d72526a,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,,false
3f09d456-e045-4c62-a2aa-a31018664d22,8537e2aa-8568-4644-9b52-e9b19d3387cc,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,,false
8a0f00c6-aa59-4dbf-a979-333053c327a8,4ce11f5a-bc27-427d-9ba5-e6a817297fc8,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,,false
e9a677bf-ee37-4652-93e1-83e9119598a1,5ff5d7aa-55ac-4327-a38b-f5bce2c8c064,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,0d6ba27f-9747-4aec-8b37-0ad3c5eda611,false
5ae76176-7d48-4d7e-aee9-57277ce1dae4,0576bd44-96e7-4896-b9c1-0e9370b02cf5,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,17504bb7-3c6f-4f39-bb18-e6e2917b6b2c,false
468b4022-b4c7-4b70-9a88-f26fa90fe98d,e8e519c8-c1bd-48e7-94e0-5e037b0e8180,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,9734853f-4956-467b-9217-536015ee1a3d,false
856508f6-b1cb-44c8-9dce-3ea192e49b9b,d698738e-2d36-4265-a40a-a320db57c323,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,,false
b2d31ec6-bbac-47cb-b20b-128017959cac,f310ecd4-4c9b-4fd7-81dc-1219eba94939,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,,false
92e37503-aac3-4f94-b5bf-28fb86df254f,c7f0fcb0-339f-4479-91f4-bf8ead7ae458,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,,false
d578db7a-c137-44ce-a1ea-e327cb3b02e7,2128639d-53d7-4a09-bc00-db3ba63c3ad3,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,ab33a624-f93e-4415-a82e-e044f80fb827,false
02dba033-c188-4bc0-ace9-73590b6abd7b,575038c7-3473-4017-8c66-bdd694e5f65a,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,c51df459-9c1f-4108-9dd4-55215d952710,false
ada912dc-e1c8-4e67-8d8c-0f741e351fea,185a890b-a873-42ac-a55f-3f272dbc9228,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,17504bb7-3c6f-4f39-bb18-e6e2917b6b2c,false
3480f6f7-874b-464d-861c-ce267c1e3661,35fd3ebb-28af-41a8-8951-a2cda6da4018,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,feb1bfbd-a38a-451c-a3d4-aba5d1dfaa36,false
0d852d01-a8d0-4c9a-a0c7-37d8d1cd4fa9,413eff69-aa4d-4907-a3bf-acd79104a480,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,d9821cd7-6b79-4af8-abd4-d6094ae055ab,false
1fdf61f9-df58-49f9-918b-e77674ee6b14,46435752-6955-4696-a19b-414f711262b0,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,2128639d-53d7-4a09-bc00-db3ba63c3ad3,false
caad754d-e6ae-4d95-94ab-992c14171021,dd0a3104-e079-4a07-bc35-45d957c39f83,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,2128639d-53d7-4a09-bc00-db3ba63c3ad3,false
c9bdc5ac-f4bd-4b15-a0e7-9c71e8fe5087,a55eef8d-c1e4-4ae1-bfc6-7fe8e2be94e4,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,2128639d-53d7-4a09-bc00-db3ba63c3ad3,false
d299414d-c2ca-4c70-b8b9-9f33a61a94b4,6c86aa3b-e727-4c16-bb7a-2203cb22fbad,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,2128639d-53d7-4a09-bc00-db3ba63c3ad3,false
5ae8aed2-9416-40a4-9f2a-debf1b98aec8,7a4d7b42-a382-450e-bf2f-6903e833101d,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,2128639d-53d7-4a09-bc00-db3ba63c3ad3,false
f603d892-1a16-4652-939e-d1f2b8f1a904,b455277d-7e99-4d95-88c6-af0c13bc6fc7,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,2128639d-53d7-4a09-bc00-db3ba63c3ad3,false
4c80069c-6f04-4aa9-810d-6f8817d024b1,d7c850da-1778-4e5e-8cb8-c5e75992c86c,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,2128639d-53d7-4a09-bc00-db3ba63c3ad3,false
a5f6005b-ae88-45f5-bfb7-649b56a2c6ea,0f84ebc3-13b3-4efd-a960-c3c72f376c27,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,feb1bfbd-a38a-451c-a3d4-aba5d1dfaa36,false
1c5b3ef8-16e0-474b-814d-4eb265940e3f,ad972b8c-6032-44f2-80cb-86fe1ee1826e,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,ab33a624-f93e-4415-a82e-e044f80fb827,false
55d06be7-407e-4f53-990a-3afbd3ec78b0,45a44e83-45ab-48f7-8388-3355b6c188dc,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,2128639d-53d7-4a09-bc00-db3ba63c3ad3,false
562a803c-cbf2-4a6d-9b2c-7117be27baa6,2a448135-af0b-4560-8c98-56a9ce890075,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,2128639d-53d7-4a09-bc00-db3ba63c3ad3,false
dcb9f9d5-8890-4789-b66c-25602c9281c1,cf275709-3df9-4901-8f4b-4c33495a7dbd,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,2a448135-af0b-4560-8c98-56a9ce890075,false
e1846de3-c8cf-478b-a69e-b9a04b852a43,ccef8268-9d1d-4cd0-be63-f7a4e148afdd,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,2a448135-af0b-4560-8c98-56a9ce890075,false
47d2e3cb-7207-4780-8fdd-2e2d56191e51,bc57e711-6b26-4442-8512-1c9bba8027b6,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,2a448135-af0b-4560-8c98-56a9ce890075,false
4abca357-e32c-4f4c-be7f-c863b5e5b190,2cf22d1f-4998-4256-b730-45164eeef44b,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,,false
370965da-30a4-4220-9be6-87a39e59e70d,3193cf3d-dfac-4b15-9d85-c27d542f6734,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,2a448135-af0b-4560-8c98-56a9ce890075,false
64ef34dd-a483-4b33-a463-ea9543036df1,0e583373-db91-448f-a17c-9ccfb23c1aad,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,2a448135-af0b-4560-8c98-56a9ce890075,false
866d308a-4973-4cdb-8393-d538b58c0088,5fd0b919-dedc-4225-89a4-36683fa5c781,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,2a448135-af0b-4560-8c98-56a9ce890075,false
ccd12726-6f55-40e7-8bcd-4fd394848a73,db702e69-f5c9-46d9-a59a-a1e074a091a7,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,185a890b-a873-42ac-a55f-3f272dbc9228,false
cc351a52-f32a-4936-89f9-6f0810676f71,2a927225-5f59-46ae-969c-aa34e2c8b32e,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,,false
229cb7a6-0b7a-4cc3-b28d-af3d8a04c1da,85517731-6de3-4e14-abff-07b11ccbe188,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,2a448135-af0b-4560-8c98-56a9ce890075,false
afd03575-6b15-4e98-962c-43770f6a0f6d,91470ce8-62f5-43b9-b826-f988f260120a,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,2a448135-af0b-4560-8c98-56a9ce890075,false
421d7346-8885-45a8-9973-d1eebce42f62,a935646e-5478-41ad-9cb7-81ecea8ff15f,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,2a448135-af0b-4560-8c98-56a9ce890075,false
3f64130d-ebfb-4a57-932b-2c5983e7534c,d32eede8-f093-42b4-8210-7be8597297cd,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,ad972b8c-6032-44f2-80cb-86fe1ee1826e,false
b2337bf7-1be4-4068-9cba-5600fa3d36c7,2c828264-48dd-4b6a-bfa2-8d2c3b218269,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,2a448135-af0b-4560-8c98-56a9ce890075,false
e7649868-cdd8-4317-82c0-7bf42bd4a9c5,1127a708-900b-4097-953a-8794887a03b6,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,17504bb7-3c6f-4f39-bb18-e6e2917b6b2c,false
0ea7046b-d95b-4a19-80d4-7ac346daa051,abf61ad0-3d1c-456e-903c-f0632aa770dd,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,575038c7-3473-4017-8c66-bdd694e5f65a,false
5b6330e3-8594-4029-b7ea-ab00a3c5a592,fb2c4712-c593-42d7-a845-d4dbc8ff0f36,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,2a448135-af0b-4560-8c98-56a9ce890075,false
11f84c54-fd58-4dc5-aec1-bf34d8a16ceb,5b37a510-33a5-4468-9083-ab5c4a577e37,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,2a448135-af0b-4560-8c98-56a9ce890075,false
f6371ba5-e3b3-4b71-9d12-d1408be18cba,1e3e06d8-d3ca-4e8a-9ed5-d87feb5c1b4c,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,2a448135-af0b-4560-8c98-56a9ce890075,false
d4e5a5d2-fbb3-4b15-9280-91cab3a1a22e,bf59148b-1f48-4513-b492-00f2dc4aee9c,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,2a448135-af0b-4560-8c98-56a9ce890075,false
46b15ebb-7061-4938-b6b5-3dfedf106eea,a573ac90-5169-4cf9-9796-87d3d4b13147,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,2a448135-af0b-4560-8c98-56a9ce890075,false
a1366a86-4149-47f8-87aa-63b37fc04dd7,6b060a4e-8f82-47cd-afc6-e0a11952d23d,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,2a448135-af0b-4560-8c98-56a9ce890075,false
e711176b-c63c-4f4c-981f-d5546f4d6697,061e1da4-9654-4191-ada1-4e1930163b48,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,2a448135-af0b-4560-8c98-56a9ce890075,false
825d736b-e65e-423d-8bdd-cad9f6b84003,981730d1-26d5-4e1f-a9f6-3a2b5a9a3ba1,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,185a890b-a873-42ac-a55f-3f272dbc9228,false
565e7e32-4a78-47c4-81e2-2eea83866db7,fc7e0b46-f62e-4697-a58f-dcdbea02c314,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,1127a708-900b-4097-953a-8794887a03b6,false
3ad74d45-dbb2-4b7d-a93c-afdeb65ec476,00f2f4c9-c16a-47c2-8c64-2b7d237913c6,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,2a448135-af0b-4560-8c98-56a9ce890075,false
584d9747-af45-4968-92d5-a2645508c772,ab4e431d-b01e-49a1-bb71-1b52edf4783e,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,ad972b8c-6032-44f2-80cb-86fe1ee1826e,false
8646e1dd-7f0a-4c35-8f5c-fa107d7bbb6b,0ef20660-5e04-4518-9da4-0721f080faca,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,,false
225e2a41-322c-472e-89da-380e42e4bdf9,8fbab3a8-e2ad-4705-adf7-d9d0adea5703,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,c51df459-9c1f-4108-9dd4-55215d952710,false
676acc96-4527-499c-befc-e2c3c5e43043,ec65b757-60ef-4640-8b5d-a8446266a37a,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,17504bb7-3c6f-4f39-bb18-e6e2917b6b2c,false
8f5339a8-c570-48e2-bb2e-f6ab7b579bc7,a6c1a3a0-d169-4f14-a6a4-6980bf2b3973,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,e2c609cc-e42a-49f2-945e-121db208d7df,false
68efe392-d284-47ab-a416-2bf257569241,bad81273-7b61-47e6-b753-9a0fbf3e9ea8,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,c7f0fcb0-339f-4479-91f4-bf8ead7ae458,false
04ac23dd-25fb-4095-9a35-c451026410d4,9afcdfbc-c302-4bcd-8d46-21bdbaa57796,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,bed94071-eab9-4e38-bdb2-100766987276,false
704ef314-81fa-43db-9cec-597518fdd0f2,1beedd66-d3a2-4507-8e51-25eeaa0572f5,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,ab33a624-f93e-4415-a82e-e044f80fb827,false
e34fe8ef-8a23-480e-a4f3-c46a6531a765,a1cef1d7-934e-4eb8-9e10-b61dd3aecc1d,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,2a448135-af0b-4560-8c98-56a9ce890075,false
407499ea-cc9b-4ddf-8d3b-5e18b0824466,4ce5b507-689c-4c38-a6a8-4e904bb97ed7,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,2a448135-af0b-4560-8c98-56a9ce890075,false
5df80972-d7a6-46b4-ac5b-b861cc28a8a3,10465321-cfc6-4e00-a4f3-56062cbc4378,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,2a448135-af0b-4560-8c98-56a9ce890075,false
776da7a6-2b3d-4153-b649-b10aa77ef83a,a84efb6e-f5cd-4c1f-a421-779112254542,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,2a448135-af0b-4560-8c98-56a9ce890075,false
fdfcfc76-a191-471d-8dc0-8177c4705f6c,ff81d856-aabc-4ef9-84a4-4086ab2d2e91,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,2a448135-af0b-4560-8c98-56a9ce890075,false
1d25df40-c6b8-4438-af67-8de97398f996,da8aa782-dfd7-4340-a026-fb37bda06354,,Pessoa Jurídica,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,2a448135-af0b-4560-8c98-56a9ce890075,false
95ed25e3-9b95-4dd1-bc06-55c641d3fe5b,0c49301c-b88c-4f6e-8c43-37e0813fa111,,Temporário,,,,,,,Nova solicitação,,2026-03-30T18:45:08+00:00,2026-03-30T18:45:08+00:00,,9f492dc9-9a2e-49d0-b6ce-befa30592587,false
